WID,WELL_NAME,WELL_S_NAM,ELEVATION,DEPTH_m,ID_NQN,LATITUDE,LONGITUDE,F_ID,RID,Geometry_ID,OP_ID,ST_ID,FM_ID
4852,YPF.Nq.LmS.a-230(h),LmS.a-230(h),828.21,1659,A048,-37.31956998,-69.18246237,0,0,2,2,0,0
4853,YPF.Nq.LmS-252(h),LmS-252(h),795.34,1741,A048,-37.32445976,-69.17559275,0,0,2,2,1,0
4854,YPF.Nq.LmS-262,LmS-262,844.12,1160,A048,-37.3148059,-69.18975809,4,0,0,2,1,20
4855,YPF.Nq.LmS-268,LmS-268,837.53,880,A048,-37.31718932,-69.18722185,4,0,0,2,1,20
4856,YPF.Nq.LmS.a-162,LmS.a-162,824.51,1220,A048,-37.3189889,-69.19432318,4,0,0,2,2,20
4857,YPF.Nq.LmS.ia-LL34,LmS.ia-LL34,816.83,905,A048,-37.31859385,-69.18895304,4,0,0,2,1,20
4858,YPF.Nq.LmS-260,LmS-260,818.31,1170,A048,-37.31731869,-69.19115991,4,0,0,2,1,20
4859,YPF.Nq.LmS-267,LmS-267,808.85,868,A048,-37.32017873,-69.19111974,4,0,0,2,1,20
4860,YPF.Nq.LmS.ia-L33,LmS.ia-L33,825.7,910,A048,-37.32141862,-69.19343386,4,0,0,2,1,20
4861,YPF.Nq.LmS-263,LmS-263,826.31,1136,A048,-37.31598534,-69.19432654,0,0,0,2,1,20
4862,YPF.Nq.LmS.a-163,LmS.a-163,843.32,1176,A048,-37.31249321,-69.19711257,0,0,0,2,1,20
4863,YPF.Nq.LmS.a-266,LmS.a-266,846.78,894,A048,-37.31352264,-69.19295241,0,0,0,2,1,20
4864,YPF.Nq.LmS-244,LmS-244,841.22,1165,A048,-37.31341676,-69.20027229,4,0,0,2,2,20
4865,YPF.Nq.LmS-311,LmS-311,837.8,925,A048,-37.31551434,-69.20243709,4,0,0,2,1,20
4866,YPF.Nq.LmS.ia-294,LmS.ia-294,837.72,933,A048,-37.31586897,-69.20242279,3,0,0,2,2,20
4867,YPF.Nq.LmS-115,LmS-115,836.21,1170,A048,-37.31583243,-69.19800118,4,0,0,2,1,20
4868,YPF.Nq.LmS-308,LmS-308,836.27,994,A048,-37.31567745,-69.19771363,4,0,0,2,1,20
4869,YPF.Nq.Lm-38,Lm-38,840.98,1124,A048,-37.31369467,-69.20459944,0,0,0,2,1,0
4870,YPF.Nq.LmS-243,LmS-243,844.22,1174,A048,-37.31070193,-69.20059843,4,0,0,2,1,0
4871,YPF.Nq.LmS-307,LmS-307,791.76,1136,A048,-37.31178882,-69.18868088,4,0,0,2,1,20
4872,YPF.Nq.LmS.a-164,LmS.a-164,792.5,850,A048,-37.31178882,-69.18868088,0,0,0,2,1,20
4873,YPF.Nq.LmS-301,LmS-301,793.9,911,A048,-37.3144194,-69.18622442,4,0,0,2,2,20
4874,YPF.Nq.LmS-86,LmS-86,820.21,1200,A048,-37.33564095,-69.20227368,4,0,0,2,2,0
4875,YPF.Nq.LmS-151,LmS-151,816.61,1185,A048,-37.33556069,-69.19836071,4,0,0,2,1,0
4876,YPF.Nq.LmS-G31,LmS-G31,818.61,1185,A048,-37.33714419,-69.1998059,0,0,0,2,1,0
4877,YPF.Nq.LmS-43,LmS-43,803.2,1185,A048,-37.33846357,-69.19835876,4,0,0,2,1,0
4878,YPF.Nq.LmS.ia-F31,LmS.ia-F31,828.1,1215,A048,-37.3403953,-69.20025299,0,0,0,2,0,0
4879,YPF.Nq.LmS-44,LmS-44,815.21,1204,A048,-37.34177688,-69.19834227,0,0,0,2,2,0
4880,YPF.Nq.LmS.a-9,LmS.a-9,797.2,1200,A048,-37.3401402,-69.19556026,4,0,0,2,1,0
4881,YPF.Nq.LmS-158,LmS-158,819.01,1195,A048,-37.34213083,-69.20218894,4,0,0,2,1,0
4882,YPF.Nq.LmS-199,LmS-199,783,1228,A048,-37.34863984,-69.18654352,4,0,0,2,1,0
4883,YPF.Nq.LmS-92,LmS-92,768.7,1217,A048,-37.3486764,-69.18302531,0,0,0,2,0,0
4884,YPF.Nq.LmS-202,LmS-202,772.3,1225,A048,-37.35176715,-69.18661826,4,0,0,2,1,0
4885,YPF.Nq.LmS.a-60,LmS.a-60,785.2,1378,A048,-37.35364231,-69.18935205,0,0,0,2,1,0
4886,YPF.Nq.LmS-201,LmS-201,779.3,1215,A048,-37.35105249,-69.18971188,4,0,0,2,2,0
4887,YPF.Nq.LmS-204,LmS-204,783.8,1246,A048,-37.35777946,-69.19106243,0,0,0,2,1,0
4888,YPF.Nq.LmS-259,LmS-259,782.6,1210,A048,-37.35629189,-69.1882004,0,0,0,2,0,0
4889,YPF.Nq.LmS-210,LmS-210,798.7,1220,A048,-37.35773406,-69.20796559,4,0,0,2,1,0
4890,YPF.Nq.LmS-208,LmS-208,794.2,1225,A048,-37.35783012,-69.2022697,4,0,0,2,1,0
4891,YPF.Nq.LmS-272,LmS-272,784.14,1248,A048,-37.35771919,-69.20511209,4,0,0,2,1,0
4892,YPF.Nq.Li-7,Li-7,799.7,1210,A048,-37.36001581,-69.20865032,0,0,0,2,0,0
4893,YPF.Nq.Li.IA-8,Li.IA-8,786.96,1210,A048,-37.35989097,-69.20284038,0,0,0,2,1,0
4894,YPF.Nq.EL.ia-28,EL.ia-28,785.49,1257,A048,-37.3612281,-69.20227238,0,0,0,2,1,0
4895,YPF.Nq.EL-13,EL-13,795,1195,A085,-37.36131559,-69.20515776,4,0,0,4,1,9
4896,YPF.Nq.LmS-A27,LmS-A27,808.81,1216,A048,-37.35655968,-69.21617639,0,0,0,2,2,0
4897,YPF.Nq.LmS-274,LmS-274,810.13,1253,A048,-37.35752441,-69.21614941,4,0,0,2,1,0
4898,YPF.Nq.LmS-212,LmS-212,806.61,1210,A048,-37.35778788,-69.213438,4,0,0,2,1,0
4899,YPF.Nq.LmS-273,LmS-273,803.51,1246,A048,-37.35780885,-69.21096326,3,0,0,2,2,0
4900,YPF.Nq.LmS-C28,LmS-C28,824.31,1235,A048,-37.34987408,-69.21184843,0,0,0,2,0,0
4901,YPF.Nq.LmS-C29,LmS-C29,817.15,1201,A048,-37.34976177,-69.20829714,0,0,0,2,1,0
4902,YPF.Nq.LmS-171,LmS-171,816.91,1205,A048,-37.35144994,-69.21014257,4,0,0,2,1,0
4903,YPF.Nq.LmS-C26,LmS-C26,827.67,1203,A048,-37.34983006,-69.21956408,0,0,0,2,1,0
4904,YPF.Nq.LmS-264,LmS-264,828.12,1208,A048,-37.34865485,-69.21845064,4,0,0,2,1,0
4905,YPF.Nq.LmS-166,LmS-166,831.81,1215,A048,-37.3514064,-69.22627255,4,0,0,2,1,0
4906,YPF.Nq.LmS-93,LmS-93,819.21,1220,A048,-37.35459832,-69.22660983,4,0,0,2,1,0
4907,YPF.Nq.LmS-B25,LmS-B25,825.01,1214,A048,-37.35313294,-69.22411182,0,0,0,2,1,0
4908,YPF.Nq.LmS-215,LmS-215,823.21,1221,A048,-37.35463281,-69.22216705,4,0,0,2,1,0
4909,YPF.Nq.LmS-168,LmS-168,827.21,1215,A048,-37.35149216,-69.22207096,4,0,0,2,1,0
4910,YPF.Nq.LmS-A26,LmS-A26,815.41,1238,A048,-37.35661698,-69.22118798,0,0,0,2,1,0
4911,YPF.Nq.LmS-275,LmS-275,815.01,1215,A048,-37.35746567,-69.22138549,4,0,0,2,1,0
4912,YPF.Nq.LmS-214,LmS-214,810.61,1220,A048,-37.35768221,-69.21939877,4,0,0,2,1,0
4913,YPF.Nq.Li-5,Li-5,801.41,1214,A048,-37.3598949,-69.21971684,0,0,0,2,2,0
4914,YPF.Nq.LmS-A24,LmS-A24,814.41,1213,A048,-37.35644306,-69.22746405,0,0,0,2,1,0
4915,YPF.Nq.LmS-276,LmS-276,812.59,1210,A048,-37.35746743,-69.22817453,4,0,0,2,1,20
4916,YPF.Nq.LmS-216,LmS-216,810.21,1210,A048,-37.35777796,-69.2249244,4,0,0,2,1,0
4917,YPF.Nq.Li-4,Li-4,808.61,1210,A048,-37.35955058,-69.22547455,0,0,0,2,0,0
4918,YPF.Nq.LmS-218,LmS-218,816.21,1224,A048,-37.35761411,-69.23049125,4,0,0,2,1,0
4919,YPF.Nq.EL-25,EL-25,814.03,1280,A048,-37.35974718,-69.2310218,4,0,0,2,1,20
4920,YPF.Nq.Li.ia-15,Li.ia-15,814.69,1216,A048,-37.35963881,-69.23077728,0,0,0,2,1,0
4921,YPF.Nq.Li-3,Li-3,822.31,1226,A048,-37.35936298,-69.23396158,0,0,0,2,1,0
4922,YPF.Nq.LmS-222,LmS-222,824.21,1216,A048,-37.35776166,-69.23611753,4,0,0,2,1,0
4923,YPF.Nq.LmS-227,LmS-227,829.21,1504,A048,-37.35789882,-69.2474876,4,0,0,2,1,20
4924,YPF.Nq.LmS-A20,LmS-A20,826.01,1213,A048,-37.35647889,-69.24412551,0,0,0,2,1,0
4925,YPF.Nq.LmS.ia-A19,LmS.ia-A19,831.36,1255,A048,-37.35576584,-69.24782579,0,0,0,2,1,0
4926,YPF.Nq.ChSN-458,ChSN-458,833.31,1200,A048,-37.35768109,-69.25311301,4,0,0,2,0,0
4927,YPF.Nq.Li-1,Li-1,838.27,1195,A048,-37.3599643,-69.25868244,3,0,0,2,0,20
4928,YPF.Nq.EL-9,EL-9,854,1210,A085,-37.36107091,-69.26168253,4,0,0,4,1,20
4929,YPF.Nq.ChSN-590,ChSN-590,871.11,1500,A048,-37.35761492,-69.27279235,4,0,0,2,2,0
4930,YPF.Nq.ChSN-454,ChSN-454,867.22,1198,A048,-37.35738147,-69.26999773,4,0,0,2,1,0
4931,YPF.Nq.Li.ia-10,Li.ia-10,866.77,1505,A048,-37.35948884,-69.27010697,0,0,0,2,1,20
4932,YPF.Nq.ChSN-A11,ChSN-A11,875.86,1155,A048,-37.35615877,-69.27663166,0,0,0,2,1,0
4933,YPF.Nq.ChSN-A13,ChSN-A13,867.42,1269,A048,-37.35644655,-69.27231187,0,0,0,2,0,0
4934,YPF.Nq.ChSN-499,ChSN-499,877.73,1180,A048,-37.35764554,-69.27571999,4,0,0,2,1,0
4935,YPF.Nq.ChSN.ia-A10,ChSN.ia-A10,882.8,1453,A048,-37.35611686,-69.27946616,4,0,0,2,1,0
4936,YPF.Nq.ChSN-C12,ChSN-C12,868.33,1131,A048,-37.34991377,-69.27431877,3,0,0,2,0,0
4937,YPF.Nq.ChSN-D12,ChSN-D12,875.32,1150,A048,-37.34661738,-69.27460915,0,0,0,2,1,0
4938,YPF.Nq.ChSN-361,ChSN-361,885.23,1125,A048,-37.34525438,-69.28040047,4,0,0,2,1,0
4939,YPF.Nq.ChSN-362,ChSN-362,882.23,1137,A048,-37.34498224,-69.27676721,4,0,0,2,1,0
4940,YPF.Nq.ChSN-E9,ChSN-E9,911.13,1124,A048,-37.34395923,-69.28641779,0,0,0,2,1,0
4941,YPF.Nq.ChSN-E10,ChSN-E10,891.4,1426,A048,-37.34345322,-69.28206731,0,0,0,2,1,0
4942,YPF.Nq.ChSN-298,ChSN-298,893.23,1125,A048,-37.34467497,-69.28395678,4,0,0,2,1,0
4943,YPF.Nq.ChSN-E8,ChSN-E8,916.44,1121,A048,-37.3433739,-69.2909249,0,0,0,2,1,0
4944,YPF.Nq.ChSN-297,ChSN-297,912.23,1132,A048,-37.34480814,-69.28920366,4,0,0,2,1,0
4945,YPF.Nq.ChSN-296,ChSN-296,914.23,1125,A048,-37.34503801,-69.2934647,4,0,0,2,2,0
4946,YPF.Nq.ChSN-E7,ChSN-E7,917.7,1105,A048,-37.34319781,-69.29440539,0,0,0,2,1,0
4947,YPF.Nq.ChSN-D8,ChSN-D8,909.22,1085,A048,-37.34616237,-69.29120515,4,0,0,2,1,0
4948,YPF.Nq.ChSN.ia-548,ChSN.ia-548,906.15,1155,A048,-37.34657137,-69.28921279,0,0,0,2,1,0
4949,YPF.Nq.ChSN-509,ChSN-509,900.62,1166,A048,-37.34762932,-69.28502419,4,0,0,2,1,0
4950,YPF.Nq.ChSN-149,ChSN-149,903.23,1125,A048,-37.34821126,-69.28990547,4,0,0,2,1,0
4951,YPF.Nq.ChSN.ia-C8,ChSN.ia-C8,902.85,1139,A048,-37.34975038,-69.29196916,0,0,0,2,1,0
4952,YPF.Nq.ChSN-299,ChSN-299,905.23,1122,A048,-37.34824621,-69.29356244,4,0,0,2,1,0
4953,YPF.Nq.ChSN-239,ChSN-239,919.23,1111,A048,-37.34500773,-69.30688994,4,0,0,2,1,0
4954,YPF.Nq.ChSN-D3,ChSN-D3,916.63,1080,A048,-37.34613426,-69.30710482,0,0,0,2,0,0
4955,YPF.Nq.ChSN-D4,ChSN-D4,914.12,1086,A048,-37.34578782,-69.3038573,0,0,0,2,0,0
4956,YPF.Nq.ChSN-238,ChSN-238,922.23,1115,A048,-37.34504333,-69.31077808,4,0,0,2,1,0
4957,YPF.Nq.ChSN.xp-377,ChSN.xp-377,915.23,4079,A048,-37.34854837,-69.30786892,3,0,0,2,2,0
4958,YPF.Nq.ChSN-D6,ChSN-D6,909.91,1123,A048,-37.34621999,-69.29828246,0,0,0,2,1,0
4959,YPF.Nq.ChSN-D7,ChSN-D7,911.3,1107,A048,-37.34627147,-69.29512977,0,0,0,2,1,0
4960,YPF.Nq.ChSN-259,ChSN-259,906.23,1115,A048,-37.34820078,-69.29703305,4,0,0,2,1,0
4961,YPF.Nq.ChSN-170,ChSN-170,928.24,1431,A048,-37.33876166,-69.29240292,4,0,0,2,1,0
4962,YPF.Nq.ChSN-279,ChSN-279,908.23,1415,A048,-37.33875953,-69.28819699,4,0,0,2,1,0
4963,YPF.Nq.ChSN-F9,ChSN-F9,904.43,1413,A048,-37.34045179,-69.28667929,0,0,0,2,1,0
4964,YPF.Nq.ChSN-276,ChSN-276,920.23,1120,A048,-37.34188877,-69.29220528,4,0,0,2,1,0
4965,YPF.Nq.ChSN-F10,ChSN-F10,888.33,1426,A048,-37.3406792,-69.28185108,0,0,0,2,0,0
4966,YPF.Nq.ChSN-338,ChSN-338,891.23,1387,A048,-37.34195502,-69.28036839,4,0,0,2,1,0
4967,YPF.Nq.ChSN.a-125,ChSN.a-125,872.22,1449,A048,-37.33848066,-69.26891355,4,0,0,2,1,0
4968,YPF.Nq.ChSN-364,ChSN-364,872.22,1429,A048,-37.33602729,-69.26079168,4,0,0,2,1,0
4969,YPF.Nq.ChSN-330,ChSN-330,900.13,1179,A048,-37.33556832,-69.25697053,4,0,0,2,1,0
4970,YPF.Nq.ChSN-328,ChSN-328,904.63,1471,A048,-37.33259422,-69.25694361,4,0,0,2,1,0
4971,YPF.Nq.ChSN-I16,ChSN-I16,907.32,1467,A048,-37.3310985,-69.25874124,0,0,0,2,1,0
4972,YPF.Nq.ChSN-363,ChSN-363,917.05,1480,A048,-37.33270812,-69.26086152,3,0,0,2,0,0
4973,YPF.Nq.ChSN.ia-I14,ChSN.ia-I14,888.73,1440,A048,-37.33110996,-69.26673021,4,0,0,2,1,0
4974,YPF.Nq.ChSN-286,ChSN-286,888.23,1427,A048,-37.3324165,-69.26896736,4,0,0,2,1,0
4975,YPF.Nq.ChSN-270,ChSN-270,929.24,1450,A048,-37.32834787,-69.26609604,4,0,0,2,1,0
4976,YPF.Nq.ChSN-271,ChSN-271,933.24,1466,A048,-37.32913902,-69.26421687,0,0,0,2,1,0
4977,YPF.Nq.ChSN-246,ChSN-246,936.24,1185,A048,-37.32650299,-69.26493479,3,0,0,2,1,0
4978,YPF.Nq.ChSN-J15,ChSN-J15,928.18,1504,A048,-37.32727321,-69.26220636,0,0,0,2,0,0
4979,YPF.Nq.ChSN-367,ChSN-367,923.94,1186,A048,-37.32623497,-69.26064354,4,0,0,2,1,0
4980,YPF.Nq.ChSN-K15,ChSN-K15,923.81,1432,A048,-37.32441452,-69.26207674,4,0,0,2,0,0
4981,YPF.Nq.ChSN-368,ChSN-368,923.14,1170,A048,-37.3229395,-69.26049396,4,0,0,2,1,0
4982,YPF.Nq.ChSN-K16,ChSN-K16,913.33,1188,A048,-37.32489908,-69.25852281,0,0,0,2,1,0
4983,YPF.Nq.ChSN-K17,ChSN-K17,922.41,1170,A048,-37.32439417,-69.25501081,0,0,0,2,1,0
4984,YPF.Nq.ChSN-381,ChSN-381,913,1183,A048,-37.3262528,-69.25668574,4,0,0,2,1,0
4985,YPF.Nq.ChSN-409,ChSN-409,923.54,1180,A048,-37.32297233,-69.25699214,4,0,0,2,1,0
4986,YPF.Nq.ChSN-410,ChSN-410,922.73,1182,A048,-37.32286758,-69.25329365,4,0,0,2,1,0
4987,YPF.Nq.LmS-K18,LmS-K18,914.73,1197,A048,-37.32429556,-69.25143914,0,0,0,2,1,0
4988,YPF.Nq.ChSN-359,ChSN-359,909.63,1210,A048,-37.32593673,-69.25324324,4,0,0,2,1,0
4989,YPF.Nq.ChSN-J17,ChSN-J17,908.63,1182,A048,-37.32759323,-69.25481322,0,0,0,2,1,0
4990,YPF.Nq.LmS-J18,LmS-J18,909.23,1198,A048,-37.32753951,-69.25132569,0,0,0,2,0,0
4991,YPF.Nq.LmS-141,LmS-141,902.23,1450,A048,-37.32915686,-69.24963348,0,0,0,2,1,0
4992,YPF.Nq.ChSN.ia-357(I),ChSN.ia-357(I),897.76,1477,A048,-37.32913254,-69.25328896,0,0,0,2,1,0
4993,YPF.Nq.LmS-J19,LmS-J19,901.23,1197,A048,-37.32763568,-69.24764386,0,0,0,2,1,0
4994,YPF.Nq.LmS-74,LmS-74,897.23,1440,A048,-37.32913603,-69.24572229,4,0,0,2,1,0
4995,YPF.Nq.LmS-I19,LmS-I19,897.53,1190,A048,-37.33052708,-69.24770789,0,0,0,2,1,0
4996,YPF.Nq.LmS-I20,LmS-I20,888.83,1196,A048,-37.33058232,-69.2439494,0,0,0,2,1,0
4997,YPF.Nq.LmS-52,LmS-52,889.23,1460,A048,-37.33223294,-69.24569635,4,0,0,2,1,0
4998,YPF.Nq.LmS-H19,LmS-H19,891.6,1204,A048,-37.33383687,-69.24788387,0,0,0,2,1,0
4999,YPF.Nq.LmS-H20,LmS-H20,885.23,1195,A048,-37.3340262,-69.24451506,0,0,0,2,1,0
5000,YPF.Nq.LmS-I21,LmS-I21,883.93,1183,A048,-37.33051318,-69.23997197,3,0,0,2,0,0
5001,YPF.Nq.LmS-143,LmS-143,888.23,1180,A048,-37.32920365,-69.24178923,4,0,0,2,1,0
5002,YPF.Nq.LmS-58,LmS-58,900.23,1440,A048,-37.32649982,-69.24590658,4,0,0,2,1,0
5003,YPF.Nq.LmS-J20,LmS-J20,892.47,1182,A048,-37.32740945,-69.24383317,0,0,0,2,1,0
5004,YPF.Nq.LmS-237(h),LmS-237(h),895.23,1886,A048,-37.32564055,-69.24162148,4,0,2,2,2,0
5005,YPF.Nq.LmS-K19,LmS-K19,910.73,1196,A048,-37.32430876,-69.24755863,0,0,0,2,0,0
5006,YPF.Nq.LmS-71,LmS-71,909.23,1440,A048,-37.32283327,-69.24576593,4,0,0,2,1,0
5007,YPF.Nq.LmS-K20,LmS-K20,902.4,1441,A048,-37.32443221,-69.24324997,0,0,0,2,1,0
5008,YPF.Nq.LmS-L20,LmS-L20,903.71,1446,A048,-37.32137722,-69.24399022,0,0,0,2,1,0
5009,YPF.Nq.LmS.ia-L21(I),LmS.ia-L21(I),902.08,1443,A048,-37.3215103,-69.23957943,0,0,0,2,1,0
5010,YPF.Nq.LmS-L21,LmS-L21,902.43,1446,A048,-37.3215103,-69.23957943,0,0,0,2,0,0
5011,YPF.Nq.LmS-L22,LmS-L22,894.53,1172,A048,-37.32160139,-69.23540494,0,0,0,2,1,0
5012,YPF.Nq.LmS.a-6,LmS.a-6,896.23,1460,A048,-37.32332633,-69.23667827,4,0,0,2,1,0
5013,YPF.Nq.LmS-K22,LmS-K22,892.94,1460,A048,-37.32422871,-69.23567696,3,0,0,2,0,0
5014,YPF.Nq.LmS-18,LmS-18,892.23,1440,A048,-37.32276624,-69.23383355,4,0,0,2,1,0
5015,YPF.Nq.LmS-K23,LmS-K23,888.57,1169,A048,-37.32416252,-69.23181492,0,0,0,2,1,0
5016,YPF.Nq.LmS-61,LmS-61,888.23,1185,A048,-37.32302557,-69.23003726,4,0,0,2,0,0
5017,YPF.Nq.LmS-K24,LmS-K24,885.93,1193,A048,-37.3240246,-69.22831544,0,0,0,2,1,0
5018,YPF.Nq.LmS-15,LmS-15,883.23,1210,A048,-37.32301359,-69.22600165,3,0,0,2,0,0
5019,YPF.Nq.LmS-63,LmS-63,883.23,1180,A048,-37.32594955,-69.2298977,4,0,0,2,0,0
5020,YPF.Nq.LmS-64,LmS-64,875.22,1190,A048,-37.3257642,-69.22568094,4,0,0,2,1,0
5021,YPF.Nq.LmS.ia-J24(I),LmS.ia-J24(I),876.61,1207,A048,-37.32743923,-69.22868689,0,0,0,2,2,0
5022,YPF.Nq.LmS-J24,LmS-J24,875.22,1194,A048,-37.32743923,-69.22868689,3,0,0,2,0,0
5023,YPF.Nq.LmS-I26,LmS-I26,854.5,1186,A048,-37.33075857,-69.21980765,0,0,0,2,1,0
5024,YPF.Nq.LmS.ia-27(I),LmS.ia-27(I),859.36,1194,A048,-37.33238123,-69.22289482,0,0,0,2,1,0
5025,YPF.Nq.LmS-13,LmS-13,850.22,1218,A048,-37.3324259,-69.21789406,3,0,0,2,0,0
5026,YPF.Nq.LmS-13(I),LmS-13(I),849.67,1254,A048,-37.3324259,-69.21789406,4,0,0,2,1,0
5027,YPF.Nq.LmS-83,LmS-83,836.21,1307,A048,-37.32294854,-69.20625859,4,0,0,2,1,0
5028,YPF.Nq.LmS-K30,LmS-K30,836.32,1170,A048,-37.32417251,-69.20417293,4,0,0,2,0,0
5029,YPF.Nq.LmS-K28,LmS-K28,852.82,1184,A048,-37.32455148,-69.21160948,0,0,0,2,1,0
5030,YPF.Nq.LmS-66,LmS-66,844.22,1165,A048,-37.32601624,-69.21018561,4,0,0,2,1,0
5031,YPF.Nq.LmS-K29,LmS-K29,842.13,1200,A048,-37.32415365,-69.20822401,0,0,0,2,1,0
5032,YPF.Nq.LmS-23,LmS-23,853.22,1180,A048,-37.32601028,-69.21397572,4,0,0,2,1,0
5033,YPF.Nq.LmS-65,LmS-65,867.22,1176,A048,-37.3260501,-69.2220505,4,0,0,2,1,0
5034,YPF.Nq.LmS-22,LmS-22,859.22,1170,A048,-37.32600308,-69.21800285,4,0,0,2,1,0
5035,YPF.Nq.LmS-G23,LmS-G23,864.02,1190,A048,-37.33679927,-69.23225709,0,0,0,2,1,0
5036,YPF.Nq.LmS-G24,LmS-G24,856.32,1203,A048,-37.33703802,-69.22794639,0,0,0,2,0,0
5037,YPF.Nq.LmS-33,LmS-33,862.22,1186,A048,-37.33875509,-69.23411625,4,0,0,2,1,0
5038,YPF.Nq.LmS.a-3,LmS.a-3,861.22,1462,A048,-37.33826487,-69.23088184,4,0,0,2,1,0
5039,YPF.Nq.LmS-F24,LmS-F24,854.02,1206,A048,-37.34005188,-69.22817314,0,0,0,2,1,0
5040,YPF.Nq.LmS-78,LmS-78,868.22,1190,A048,-37.33887144,-69.23788224,4,0,0,2,0,0
5041,YPF.Nq.LmS-106,LmS-106,836.71,1202,A048,-37.34833059,-69.22998432,4,0,0,2,1,0
5042,YPF.Nq.LmS-217,LmS-217,824.21,1215,A048,-37.35466753,-69.23006131,4,0,0,2,1,0
5043,CSJ.Nq.ET-661,ET-661,855.38,1217,A085,-37.37271069,-69.27508607,4,0,0,4,2,9
5044,CSJ.Nq.ET-639,ET-639,858.71,1288,A085,-37.37263363,-69.27790057,4,0,0,4,2,9
5045,CSJ.Nq.ET-294,ET-294,863.71,1666,A085,-37.37159129,-69.28187203,4,0,0,4,1,9
5046,CSJ.Nq.ET.i-285,ET.i-285,861.48,1713,A085,-37.37187206,-69.28026985,0,0,0,4,1,0
5047,CSJ.Nq.ET.i-584,ET.i-584,861.06,1546,A085,-37.37251326,-69.28045021,0,0,0,4,1,9
5048,SJ.Nq.ET-47,ET-47,874.95,1506,A085,-37.36912871,-69.2936351,4,0,0,4,2,0
5049,CSJ.Nq.ET.i-635,ET.i-635,873.19,1488,A085,-37.37030824,-69.29342605,0,0,0,4,1,0
5050,CSJ.Nq.ET.i-410,ET.i-410,874.1,1500,A085,-37.3707511,-69.29113248,0,0,0,4,0,0
5051,SJ.Nq.ET.i-181,ET.i-181,868.98,1521,A085,-37.37047804,-69.28837112,4,0,0,4,1,0
5052,SJ.Nq.ET.i-219,ET.i-219,861.18,1537,A085,-37.37498865,-69.28803128,3,0,0,4,1,0
5053,CSJ.Nq.ET.i-818,ET.i-818,853,1320,A085,-37.38013231,-69.2873532,0,0,0,4,1,9
5054,CA.Nq.ET-855,ET-855,853,1304,A085,-37.3802723,-69.28729002,4,0,0,4,2,9
5055,CA.Nq.ET-773,ET-773,854,1340,A085,-37.38101124,-69.28825338,4,0,0,4,1,9
5056,CSJ.Nq.ET.i-792,ET.i-792,851,1291,A085,-37.38172644,-69.28729307,0,0,0,4,1,9
5057,CSJ.Nq.ET-812,ET-812,999999,1300,A085,-37.38077819,-69.28551411,4,0,0,4,1,9
5058,MED.Nq.ACh-1018(h),ACh-1018(h),916.39,2813,A003,-37.50238646,-68.98980309,4,0,2,14,2,14
5059,MED.Nq.ACh-1016,ACh-1016,872.96,2283,A003,-37.49646128,-68.97580068,1,0,0,14,1,14
5060,PNR.Nq.ODA.x-2,OdA.x-2,361.9,2620,A139,-39.06963952,-68.73315867,4,0,0,15,1,7
5061,YPF.Nq.LCm.x-1,LCm.x-1,425,4102,A114,-38.33774,-68.60981085,3,0,0,2,1,21
5062,YPF.Nq.LLL-418(d),LLL-418(d),444.76,3613,A117,-38.51954048,-68.57647254,1,0,1,2,1,21
5063,YPF.Nq.LLL-386(h),LLL-386(h),444.65,4339,A117,-38.51968615,-68.57643214,1,0,2,2,2,21
5064,YPF.Nq.LLL-299,LLL-299,444.64,3270,A117,-38.51988432,-68.57639679,1,0,0,2,1,21
5065,YPF.Nq.LLL-314(h),LLL-314(h),444.71,4263,A117,-38.51540196,-68.57022291,1,0,2,2,1,21
5066,YPF.Nq.LLL-394,LLL-394,422.08,3350,A117,-38.52323101,-68.61539849,1,0,0,2,1,21
5067,YPF.Nq.LLL-222,LLL-222,421,3200,A117,-38.52342126,-68.61541922,1,0,0,2,1,21
5068,YPF.Nq.LLL-224,LLL-224,430.75,3197,A117,-38.54322715,-68.60627628,1,0,0,2,1,21
5069,YPF.Nq.LLL-192,LLL-192,434,3366,A117,-38.48675177,-68.71719321,1,0,0,2,1,21
5070,YPF.Nq.LLL-217,LLL-217,438.8,3400,A117,-38.48836164,-68.71752662,1,0,0,2,1,21
5071,YPF.Nq.LLL-322,LLL-322,438.8,3938,A117,-38.48843234,-68.7175404,1,0,0,2,1,21
5072,YPF.Nq.LLL.a-154,LLL.a-154,464,3678,A117,-38.49361606,-68.71400329,1,0,0,2,1,21
5073,YPF.Nq.LLL-195,LLL-195,475,3120,A117,-38.49748135,-68.70918572,1,0,0,2,1,21
5074,YPF.Nq.LLL-272,LLL-272,475.23,3421,A117,-38.49842301,-68.7061941,1,0,0,2,1,21
5075,YPF.Nq.LLL-199,LLL-199,545,3242,A117,-38.49535513,-68.694163,1,0,0,2,1,21
5076,YPF.Nq.LLL-237,LLL-237,584.97,3206,A117,-38.48923819,-68.68988481,1,0,0,2,2,21
5077,YPF.Nq.LLL-193,LLL-193,560.68,3275,A117,-38.49367401,-68.67858136,1,0,0,2,1,21
5078,YPF.Nq.LLL-270,LLL-270,576.86,3275,A117,-38.48652027,-68.67545998,1,0,0,2,1,21
5079,YPF.Nq.LLL-182,LLL-182,566,3194,A117,-38.48165263,-68.68343886,1,0,0,2,1,21
