DEPTH_m,LATITUDE,LONGITUDE,FM_ID
1235,-37.40462834,-69.37366039,9
1322,-37.40420484,-69.37086083,9
1406,-37.40482826,-69.36953107,9
1398,-37.40121838,-69.36936689,9
1385,-37.42672206,-69.33205966,9
1382,-37.42538465,-69.3230034,9
1398,-37.42710566,-69.32160591,9
1368,-37.42558941,-69.31387624,9
1440,-37.42696895,-69.31592931,9
1408,-37.42853024,-69.31738315,9
1738,-37.42820092,-69.3099407,9
1446,-37.43145411,-69.30601456,9
1432,-37.43094136,-69.31894654,9
1407,-37.4312992,-69.32194155,9
1358,-37.42881074,-69.33008506,9
1383,-37.43144634,-69.3298354,9
1353,-37.43079764,-69.32622486,9
1450,-37.43011399,-69.33513162,9
661,-37.43065001,-69.33472453,7
1400,-37.43107796,-69.35402872,9
1500,-37.43136051,-69.35742597,9
1376,-37.43028578,-69.36276529,9
1405,-37.43062468,-69.36967871,9
1789,-37.43021471,-69.37648959,9
1455,-37.43059579,-69.38230191,9
901,-37.42953549,-69.38805037,7
1409,-37.4324296,-69.36682114,9
1410,-37.43352063,-69.36173597,9
1411,-37.43389302,-69.35590591,9
1400,-37.43215193,-69.35071549,9
1401,-37.43465852,-69.35031768,9
1392,-37.43463249,-69.34384315,9
1414,-37.43434501,-69.33414791,9
1395,-37.43434507,-69.32606375,9
1745,-37.43313323,-69.3140913,9
715,-37.43459069,-69.31010825,7
1451,-37.43468644,-69.31009453,9
1472,-37.43656055,-69.31673923,9
1412,-37.43692402,-69.34575294,9
1413,-37.43732511,-69.35852756,9
1462,-37.43630779,-69.36531498,9
1431,-37.43809541,-69.35137163,9
685,-37.4381454,-69.35159781,7
1475,-37.43836708,-69.33138384,9
700,-37.44074922,-69.30610889,7
772,-37.4417836,-69.31946565,7
1410,-37.44131758,-69.33921344,9
1451,-37.44037955,-69.34622075,9
720,-37.44253846,-69.34726162,7
702,-37.44102503,-69.36739267,7
806,-37.44306787,-69.33748428,7
1475,-37.362568,-69.29324896,9
1185,-37.36348257,-69.27499275,9
1320,-37.36429388,-69.26398925,9
1211,-37.36338399,-69.25216565,9
1246,-37.36609164,-69.25307837,9
1270,-37.36436503,-69.24291275,9
1209,-37.36552808,-69.23326126,9
1220,-37.36297997,-69.23250748,9
1217,-37.36597947,-69.22283905,9
2700,-38.83143116,-68.41700996,22
2665,-38.83563299,-68.41675723,22
2676,-38.83346146,-68.41301772,23
2750,-38.82914877,-68.41161149,23
2725,-38.8335966,-68.40700256,13
2646,-38.83528584,-68.4103554,22
2707,-38.83785308,-68.41249694,13
2649,-38.84055168,-68.41018905,22
2600,-38.83843933,-68.40679034,22
2686,-38.83502138,-68.40369762,22
2682,-38.8373531,-68.40109766,22
2643,-38.84044474,-68.4042668,23
2601,-38.84225587,-68.4013515,22
2628,-38.84232211,-68.39555054,22
2603,-38.84273982,-68.41339073,13
2627,-38.83925361,-68.41580331,22
2650,-38.84171008,-68.41888003,22
2662,-38.83811031,-68.42556955,22
2650,-38.84342885,-68.40748107,13
2630,-38.84744998,-68.40729218,22
2600,-38.84491987,-68.40408834,22
2720,-38.86009999,-68.38989999,13
2535,-38.84509186,-68.39809349,22
4147,-38.85821047,-68.41123019,22
2794,-38.82442507,-68.38927399,22
3696,-38.89416877,-68.41039658,10
1700,-38.89658613,-68.37930035,10
3318,-38.89688008,-68.34771019,11
1886,-38.91829331,-68.33842151,22
1895,-38.9186176,-68.34475499,22
2021,-38.91911364,-68.35409895,22
1860,-38.92777607,-68.35504347,11
1877,-38.92247834,-68.39373765,22
1900,-38.92150645,-68.37362742,22
1920,-38.91228472,-68.39282995,22
1959,-38.91810664,-68.40695924,22
2085,-38.91513137,-68.40681352,22
1930,-38.91594143,-68.41337036,22
1681,-38.92263298,-68.40655215,24
2002,-38.9123554,-68.42431022,10
1910,-38.91346998,-68.42978489,24
1915,-38.91575934,-68.43039167,24
2001,-38.91006114,-68.4363468,22
1976,-38.91412666,-68.43702497,22
1955,-38.90689077,-68.43716735,22
1968,-38.90551374,-68.44629772,22
2251,-38.90846501,-68.46511118,22
2190,-38.91773837,-68.47367959,22
1958,-38.9186897,-68.49302314,4
2080,-38.92121064,-68.48072951,22
2016,-38.91599277,-68.46084943,22
2083,-38.91323314,-68.44512965,19
1795,-38.92499185,-68.43000526,24
1658,-38.94652916,-68.47661052,24
1549,-38.95498396,-68.47974664,24
889,-38.95678658,-68.4273865,24
1900,-38.92012009,-68.33188286,22
1881,-38.92912938,-68.33074904,22
1950,-38.9300526,-68.3152103,22
2775,-38.92401411,-68.2680336,11
2850,-38.93130245,-68.27061067,11
2000,-38.90956442,-68.44406442,22
2996,-38.89516413,-68.48521516,10
2342,-38.8966938,-68.32070014,22
3746,-38.90254713,-68.30579417,19
3576,-38.9070945,-68.3150019,11
2980,-38.91039022,-68.28922463,11
2974,-38.90796803,-68.29424954,11
2948,-38.90880022,-68.29151961,11
1851,-37.3824392,-69.42579337,9
1479,-37.39065714,-69.42468299,9
1413,-37.40263178,-69.41525992,9
1345,-37.4037786,-69.36135329,9
1254,-37.40157947,-69.34657969,9
1251,-37.40242732,-69.34831183,9
1500,-37.40343778,-69.34639785,7
1359,-37.40328619,-69.38050814,9
1341,-37.40220005,-69.37670934,9
1369,-37.40418716,-69.37645566,9
1328,-37.40269864,-69.36622448,9
1387,-37.40484352,-69.36447051,20
1335,-37.40560251,-69.36299208,9
1380,-37.40719797,-69.36595701,9
1349,-37.40967682,-69.36178363,9
1321,-37.40765662,-69.36144925,9
1292,-37.41059131,-69.36099751,9
1318,-37.41264898,-69.3638025,9
1304,-37.41722779,-69.33866006,9
1293,-37.41730055,-69.33286511,9
1305,-37.41699303,-69.32807085,9
1310,-37.41789928,-69.32611244,9
1356,-37.41881189,-69.32387165,9
1330,-37.41613098,-69.31800139,9
1357,-37.41774355,-69.31922233,9
1352,-37.41864512,-69.32102619,9
1348,-37.41682591,-69.32127253,9
1417,-37.41559106,-69.3049618,9
1405,-37.41703717,-69.29867828,9
1730,-37.42003086,-69.29480769,9
1360,-37.42097346,-69.30715078,9
1359,-37.41939508,-69.3247283,9
1310,-37.41928385,-69.32830673,9
1323,-37.41950786,-69.32670531,9
1371,-37.42021646,-69.36178491,9
1374,-37.42013451,-69.3736508,9
1428,-37.41988424,-69.3814992,9
1404,-37.42062089,-69.38002758,9
1804,-37.42034499,-69.39040303,0
724,-37.42152557,-69.40432281,7
1407,-37.42198455,-69.37790964,9
1760,-37.42173531,-69.38188273,9
1368,-37.42148759,-69.37127857,9
2662,-38.7672922,-68.2242044,7
2647,-38.75250083,-68.20620523,19
2648,-38.75278816,-68.21840002,19
2799,-38.73289103,-68.18250921,19
2639,-38.7475036,-68.18791006,19
2676,-38.74689743,-68.18230727,19
2593,-38.74199855,-68.17549634,19
2608,-38.74199796,-68.16959801,19
2652,-38.75189572,-68.18180966,19
2649,-38.75180022,-68.17619532,19
2663,-38.75680265,-68.17569796,19
2652,-38.75209632,-68.1689007,19
2941,-38.75729736,-68.20001215,19
2643,-38.76209704,-68.20590184,19
2662,-38.76150444,-68.1812024,7
2669,-38.77600175,-68.1994131,7
2647,-38.75218703,-68.19400128,19
2583,-38.73111946,-68.17180448,19
2776,-38.74670542,-68.16381696,19
2651,-38.74488481,-68.13920537,19
1403,-37.42058412,-69.35752298,9
1394,-37.42182289,-69.35933603,9
1409,-37.42205852,-69.35775589,9
1403,-37.4219583,-69.35551764,9
1406,-37.420763,-69.35608377,9
1442,-37.42241979,-69.35369852,9
1339,-37.42123515,-69.34301949,9
1352,-37.42203433,-69.34698337,9
1351,-37.42147087,-69.33344125,9
1341,-37.4222932,-69.32930816,9
1355,-37.42247371,-69.32306148,9
1325,-37.42181084,-69.31202507,9
1678,-37.42195772,-69.30969613,9
1371,-37.42425462,-69.30761599,9
1370,-37.42361758,-69.31223023,9
1393,-37.42388647,-69.31906486,9
1352,-37.42466161,-69.32592292,9
1350,-37.42321154,-69.34100247,9
1372,-37.42334801,-69.34441983,9
1393,-37.42392956,-69.35527988,9
1363,-37.42365912,-69.35721287,9
1405,-37.42505953,-69.35396509,9
1430,-37.42380929,-69.35967732,9
1330,-37.42289675,-69.36533453,9
1403,-37.42547811,-69.36987931,9
1395,-37.42494709,-69.37224163,9
1380,-37.4251085,-69.37638637,9
1452,-37.42482509,-69.38050064,9
1459,-37.42403615,-69.3859324,9
690,-37.426494,-69.38497785,7
1450,-37.42657774,-69.38519712,9
1413,-37.42744651,-69.37944082,9
1382,-37.42773633,-69.37329323,9
1377,-37.42736422,-69.36625988,9
1382,-37.42778382,-69.35793844,9
1382,-37.42815278,-69.35319601,9
1366,-37.42822433,-69.34996295,9
1366,-37.42680418,-69.34467569,9
1208,-37.36618976,-69.21453576,9
1225,-37.36367786,-69.21119088,9
1215,-37.3644222,-69.20825206,9
1241,-37.36800564,-69.20271572,9
1227,-37.36874261,-69.21318953,9
1416,-37.38892229,-69.31480322,0
1484,-37.38863115,-69.30971232,0
1070,-37.38893349,-69.33385785,9
1452,-37.39723134,-69.33334762,9
1451,-37.39848086,-69.32209783,0
1184,-37.39612124,-69.33235051,9
1425,-37.39222242,-69.3170094,0
1282,-37.39073485,-69.29910391,9
1495,-37.39610151,-69.30031295,7
1332,-37.39174686,-69.28106131,9
999999,-37.39182313,-69.28110604,9
1322,-37.40866502,-69.30166414,9
1330,-37.4075411,-69.36876586,9
1357,-37.40944198,-69.36869953,9
1403,-37.41001776,-69.37029084,9
1407,-37.40955246,-69.37195267,9
1400,-37.40899843,-69.37304672,9
1360,-37.41038221,-69.36709674,9
1409,-37.41164658,-69.37039341,9
1385,-37.41128303,-69.37327553,9
1350,-37.41352649,-69.37219925,9
1354,-37.41266914,-69.37618527,9
1395,-37.42575712,-69.3738731,9
684,-37.433843,-69.37836772,7
722,-37.44491659,-69.3592422,7
759,-37.44695927,-69.33693319,7
1321,-37.41588628,-69.3478139,9
1543,-37.40890464,-69.35142281,9
1500,-37.40962272,-69.34653359,0
1326,-37.40879969,-69.35641741,9
1306,-37.41153332,-69.35883055,9
1564,-37.41121316,-69.35648013,0
1299,-37.40909237,-69.35431613,9
1432,-37.40700125,-69.35589606,9
1498,-37.40646395,-69.34672417,0
1489,-37.40324774,-69.33850447,9
1481,-37.40506269,-69.34184595,9
1487,-37.40617809,-69.34374847,9
1466,-37.40679041,-69.341382,0
1473,-37.40571591,-69.32786939,0
558,-38.95007213,-69.22138467,10
538,-38.94982809,-69.21797606,10
514,-38.95503853,-69.22567058,10
472,-38.95283086,-69.21541381,10
449,-38.95387166,-69.20247213,10
429,-38.95710763,-69.20700257,10
561,-38.95982898,-69.25769828,10
560,-38.96146201,-69.25859962,10
548,-38.96134491,-69.25626524,10
543,-38.96182603,-69.25462291,10
568,-38.95958188,-69.25541242,10
663,-38.96280054,-69.25269363,10
1704,-38.96735918,-69.24500335,11
566,-38.96109979,-69.26034491,10
529,-38.9630311,-69.25739681,10
605,-38.95976354,-69.2639582,10
547,-38.96290088,-69.26373037,10
1206,-37.36905119,-69.22205435,9
1238,-37.36759089,-69.23380395,9
1251,-37.37011481,-69.24292009,9
1218,-37.36723623,-69.25602831,9
1194,-37.3690148,-69.25612595,20
1269,-37.37074132,-69.26145437,9
1220,-37.37121713,-69.27019808,9
1607,-37.37069807,-69.28711032,0
1513,-37.36817859,-69.28775202,9
1482,-37.36931245,-69.2956637,9
1453,-37.36720041,-69.30847777,0
1509,-37.37293253,-69.29216039,0
1273,-37.37239324,-69.28850724,9
1217,-37.37196502,-69.27213315,9
1238,-37.37604401,-69.21405876,9
667,-37.37839342,-69.23336548,7
1502,-37.3757859,-69.30407929,0
1470,-37.37662889,-69.30788663,7
1485,-37.37917236,-69.30586141,0
1064,-37.37856632,-69.34180003,7
1097,-37.38491261,-69.33082294,9
1439,-37.38542953,-69.31247769,0
1495,-37.38354264,-69.30409789,0
1330,-37.38193879,-69.28354363,9
1271,-37.38266729,-69.28458967,9
1301,-37.38277866,-69.28471733,9
1300,-37.38366495,-69.28347379,9
1309,-37.38151175,-69.27900467,9
1324,-37.38868446,-69.27804513,9
1326,-37.3889691,-69.28111591,9
1339,-37.38885526,-69.28095643,9
1473,-37.4058376,-69.32528529,0
1291,-37.40711927,-69.32034714,9
1493,-37.4057036,-69.32042316,9
1481,-37.40475843,-69.32198835,0
1251,-37.40500773,-69.31448177,9
824,-37.40523793,-69.2754682,7
1326,-37.4134821,-69.35830331,9
1334,-37.41481142,-69.35844301,9
1315,-37.41368943,-69.3550654,9
1300,-37.41404093,-69.35186624,9
1357,-37.41300238,-69.36852253,9
1503,-37.4115536,-69.33267281,0
1490,-37.41131646,-69.3259877,9
1512,-37.4111118,-69.32169521,9
1316,-37.40925757,-69.31986216,9
1516,-37.40861245,-69.32196816,9
1530,-37.4118781,-69.31843042,0
1308,-37.40945142,-69.31728562,9
1583,-37.41457726,-69.31332376,9
1296,-37.41460747,-69.30743499,9
1325,-37.41456919,-69.32000808,9
1341,-37.41585957,-69.31937225,9
1491,-37.41347638,-69.33105342,9
1299,-37.41549135,-69.33857302,9
1387,-37.41247293,-69.30312636,9
1309,-37.41355639,-69.30163716,9
1493,-37.40264379,-69.31921972,9
1335,-37.41572662,-69.31510737,9
1485,-37.37399195,-69.30154059,0
1229,-37.36617871,-69.26332616,9
1473,-37.43215879,-69.30028986,9
2701,-37.45788742,-68.92612867,14
2247,-37.48715182,-68.99502069,20
2250,-37.49184693,-68.99384734,14
2280,-37.49691165,-68.99461081,14
2251,-37.49290733,-68.96610313,14
2212,-37.50051764,-68.9759489,14
2209,-37.50073274,-68.96664526,14
2210,-37.50342527,-68.95777671,14
2250,-37.49369553,-68.95592449,14
2253,-37.49736278,-68.94858023,14
1699,-37.57381813,-68.49456094,12
569,-38.94695557,-69.1916298,10
510,-38.95018565,-69.19367915,10
536,-38.94609357,-69.20672847,10
550,-38.94613406,-69.20431104,10
518,-38.94774473,-69.20534117,10
520,-38.94876168,-69.20191488,10
517,-38.94916325,-69.20642648,10
483,-38.95086519,-69.20501606,10
474,-38.95087894,-69.20748949,10
493,-38.94948539,-69.20866873,10
517,-38.94959645,-69.21337443,10
554,-38.94820285,-69.21455354,10
549,-38.94832183,-69.21683694,10
557,-38.95031784,-69.22479677,10
532,-38.95180238,-69.22349282,10
531,-38.95192835,-69.22581814,10
588,-38.95218732,-69.23051059,10
553,-38.95206139,-69.22821309,10
546,-38.95341182,-69.22694588,10
558,-38.95231321,-69.23280809,10
572,-38.95243179,-69.23511485,10
534,-38.95394051,-69.23625681,10
545,-38.95418614,-69.23841555,10
563,-38.95249469,-69.23982063,10
556,-38.95280908,-69.24198886,10
560,-38.95470107,-69.24522525,10
537,-38.95615544,-69.24631622,10
556,-38.95629188,-69.24861855,10
546,-38.9580313,-69.25194292,10
551,-38.95917519,-69.25079599,10
534,-38.9596597,-69.25296043,10
557,-38.95814588,-69.25424524,10
537,-38.95792212,-69.24963293,10
540,-38.95926259,-69.24849386,10
528,-38.95781354,-69.24732209,10
537,-38.95431397,-69.24073221,10
636,-38.95565699,-69.23458449,10
532,-38.95914242,-69.2360197,10
504,-38.95343009,-69.22466527,10
495,-38.95291979,-69.22155179,10
516,-38.95145233,-69.21658549,10
524,-38.95156966,-69.21888712,10
568,-38.95133496,-69.21428385,10
508,-38.95121012,-69.21197585,10
522,-38.95110007,-69.20969015,10
453,-38.95247459,-69.20858486,10
434,-38.95404852,-69.2069906,10
524,-38.95667907,-69.21269783,10
539,-38.94778194,-69.21004877,10
517,-38.97304328,-69.2703987,10
3576,-38.63232148,-68.5777907,21
3263,-38.6665402,-68.56426059,21
3227,-38.6916,-68.52360311,21
3245,-38.70075742,-68.50285261,21
3315,-38.70716595,-68.49073599,21
3274,-38.68247079,-68.5122665,21
3178,-38.67363354,-68.5236665,21
3200,-38.66250083,-68.55855342,21
3175,-38.67713835,-68.60021662,21
3245,-38.63615439,-68.61201686,21
2590,-38.73045391,-68.46311764,19
2695,-38.79381033,-68.27120723,19
4658,-38.56519444,-68.50923552,21
3000,-38.68759249,-68.29399936,7
2964,-38.69759872,-68.30070592,21
2987,-38.69720281,-68.29358811,19
2957,-38.6996936,-68.28089235,13
2996,-38.71149439,-68.26310166,17
4230,-38.70790136,-68.24841701,17
2616,-38.73909255,-68.24410067,19
2920,-38.73899801,-68.2365098,13
2626,-38.74419897,-68.23830943,19
2948,-38.74349566,-68.23100291,19
3506,-38.71739968,-68.23029821,17
2600,-38.73449383,-68.23100863,19
2625,-38.73880094,-68.22500199,19
2640,-38.74340339,-68.21880509,19
2631,-38.72859654,-68.20760717,19
3042,-38.72870255,-68.21250463,19
2649,-38.7489932,-68.23189903,19
2616,-38.7481028,-68.22409728,19
2620,-38.73319951,-68.21349872,19
2650,-38.73210182,-68.2007984,19
2618,-38.73789257,-68.20160718,19
2896,-38.74279959,-68.21269951,19
2650,-38.74300619,-68.2065991,19
2939,-38.74349172,-68.2009094,19
2649,-38.7529934,-68.23088262,7
2146,-37.84266785,-68.5359551,19
2070,-37.841089,-68.529419,24
2021,-37.84737241,-68.53291276,19
693,-37.29549878,-69.08380573,20
1139,-37.32320196,-69.10930158,0
1114,-37.31059428,-69.08549074,0
958,-37.28689645,-69.06550401,0
635,-37.28679598,-69.06550393,20
1106,-37.30089554,-69.14030373,0
1095,-37.29030085,-69.081897,0
1090,-37.28579301,-69.08189833,0
1035,-37.28129742,-69.07059824,0
1112,-37.3137051,-69.10919249,0
1090,-37.28059835,-69.08440236,0
1063,-37.28129955,-69.08189917,20
1122,-37.28579547,-69.09879894,20
1171,-37.31369804,-69.12509447,0
1030,-37.26549636,-69.04529547,0
691,-37.24759784,-69.13959648,20
586,-37.27319428,-69.06309166,20
1010,-37.27680086,-69.05930587,0
1206,-37.33499424,-69.15259883,0
609,-37.27509825,-69.06510001,20
1019,-37.26829506,-69.0540989,20
1179,-37.34209849,-69.1329017,0
1700,-39.01787886,-69.15158219,11
746,-39.02066854,-69.11778514,10
1258,-39.02364833,-69.04937391,10
1249,-38.98070416,-68.88911162,5
1156,-38.98364238,-68.8836763,22
1239,-38.98169329,-68.89237221,5
1199,-38.98259116,-68.86423701,5
1256,-38.99784768,-68.87945526,22
1500,-39.00412809,-68.88592026,22
1102,-39.04062463,-68.91323065,5
1200,-39.01258758,-68.86351793,22
1259,-39.01447342,-68.87503216,22
1200,-39.01671229,-68.86333852,22
1200,-39.01271211,-68.85582979,22
1200,-39.01932782,-68.86927858,22
1200,-39.01764115,-68.85699163,22
1203,-38.98575633,-68.91225733,5
1200,-38.98648384,-68.91802077,5
1136,-38.99252263,-68.93627332,5
1051,-39.00273497,-68.95102921,22
1104,-39.00028257,-68.91824918,22
1052,-39.00057348,-68.91827144,22
1045,-39.00010388,-68.9148943,5
1047,-39.00265221,-68.91607743,5
1041,-38.99959891,-68.91150595,22
1058,-39.00168628,-68.90924399,5
1080,-38.99703195,-68.9103628,5
1057,-38.99657092,-68.90697458,5
1060,-38.99861413,-68.90470134,22
1012,-38.99632269,-68.90521273,23
1078,-38.9960745,-68.90352997,5
1385,-39.00076812,-68.8980334,5
1105,-38.98714664,-68.89278251,22
1138,-38.98905762,-68.88949134,22
1150,-38.99141524,-68.87986918,5
1139,-39.03639021,-68.92838112,5
1500,-38.9917321,-69.00122937,5
1100,-38.80667702,-68.99271672,10
1139,-38.80963378,-68.98995859,13
1071,-38.81301331,-68.99172379,10
1110,-38.81305761,-68.98032713,10
1050,-38.81678114,-68.99792544,10
999,-38.81908698,-68.99057019,10
995,-38.82693036,-68.99095119,10
883,-38.82481963,-68.98495556,10
896,-38.82374289,-68.97569771,10
882,-38.82428035,-68.98029485,10
998,-38.82045448,-68.97399134,13
1101,-38.81598996,-68.97165809,13
1204,-38.81813624,-68.97133618,10
905,-38.82324883,-68.96359907,10
952,-38.82228931,-68.96200878,10
1002,-38.81942458,-68.96488526,10
1064,-38.8152959,-68.98419362,10
1048,-38.8176237,-68.97679429,10
1104,-38.81591095,-68.97570038,10
1128,-38.81366222,-68.97767113,10
968,-38.82198584,-68.95802963,10
1143,-38.81737234,-68.96016567,13
1058,-38.81885202,-68.96027241,13
1144,-38.81822597,-68.95493936,13
1058,-38.82113534,-68.95283097,13
1132,-38.81528901,-68.95841898,10
1121,-38.81614612,-68.96313325,13
1178,-38.81600256,-68.9538293,10
1136,-38.81137608,-68.97791571,13
1158,-38.81361176,-68.9662156,13
1293,-38.8079872,-68.99814127,10
1498,-38.80536302,-68.93664343,10
1561,-38.81633268,-68.91159282,10
1199,-38.8168624,-68.94211028,10
1297,-38.81459785,-68.94959815,10
1142,-38.81789383,-68.95119883,13
1203,-38.81671927,-68.94997182,10
1238,-38.81743822,-68.94661184,10
1004,-38.82400198,-68.9452526,10
1080,-38.82265571,-68.93646564,10
1150,-38.82821853,-68.91363371,10
1310,-38.82305162,-68.91643366,10
1308,-38.82317436,-68.91637074,10
1151,-38.82201801,-68.93183145,10
1056,-38.82463187,-68.92961591,10
1326,-38.83035035,-68.89826373,10
1304,-38.84905622,-68.88025163,16
1850,-38.82121663,-68.77259979,23
1485,-38.85906891,-68.98410585,10
1250,-38.86425567,-68.96396657,23
1290,-39.02311695,-68.79447251,22
1254,-39.02349883,-68.79988309,22
1256,-39.02825802,-68.79976355,22
1250,-39.03286135,-68.80537521,22
1250,-39.03243798,-68.79975176,22
1247,-39.02799925,-68.79376861,22
1250,-39.02803056,-68.78814425,5
1250,-39.03154806,-68.78797457,22
1250,-39.02789576,-68.78236123,22
1240,-39.02407785,-68.7768551,22
1250,-39.0279681,-68.77684287,5
1250,-39.03247853,-68.77651031,22
1250,-39.03690736,-68.79957995,22
1250,-39.04152268,-68.78831624,22
1250,-39.04596092,-68.79387561,22
1250,-39.04607481,-68.78814344,22
1250,-39.04879778,-68.78213787,22
1200,-39.0202887,-68.85982307,22
1200,-39.02163374,-68.86509488,22
1200,-39.02379365,-68.86923513,22
1150,-39.02758163,-68.86931188,22
1125,-39.02961221,-68.87479253,22
1200,-39.02381267,-68.85759741,22
1171,-39.02349102,-68.86165867,22
1114,-39.02131502,-68.92966559,5
1240,-39.03160085,-68.92919486,5
1100,-39.01968107,-68.92765794,22
1140,-39.01370522,-68.9274966,22
1045,-39.01069809,-68.92293754,22
1051,-39.0102387,-68.91963156,5
1062,-39.01260031,-68.9366641,5
1075,-39.01057694,-68.93892604,22
1053,-39.01057502,-68.93536842,5
1423,-39.00936723,-68.93612289,22
1300,-39.00975676,-68.93202086,22
1050,-39.00919959,-68.9285894,5
1052,-39.00864234,-68.92519985,5
1063,-39.00311658,-68.9194307,22
1056,-39.00566593,-68.9205578,22
1060,-39.00518145,-68.91722136,22
1090,-39.00466928,-68.91383203,22
1070,-39.00421209,-68.91040738,22
1111,-39.00341025,-68.90680666,22
1058,-39.00726005,-68.91501188,5
1039,-39.00786853,-68.91827763,22
1048,-39.00705012,-68.93090292,5
1140,-39.00754801,-68.93427483,22
1107,-39.00639142,-68.93535294,22
1070,-39.00546906,-68.93651908,5
1079,-39.00523393,-68.93480665,5
1050,-39.00648108,-68.9241058,22
